,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 2:15 PM,2021-02-25 20:11:42.469277
1,4101 White Plains Road,0-30 Minutes,Last Reported Time: 2:08 PM,2021-02-25 20:11:42.469277
2,57 Cleveland Place,No Wait Time,Last Reported Time: 2:22 PM,2021-02-25 20:11:42.469277
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 2:39 PM,2021-02-25 20:11:42.469277
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-25 20:11:42.469277
5,Bellevue Hospital Cent...,0-30 Minutes,Last Reported Time: 2:00 PM,2021-02-25 20:11:42.469277
6,Belvis Diagnostic & Tr...,No Wait Time*,Last Reported Time: 1:52 PM,2021-02-25 20:11:42.469277
7,Bensonhurst 14th Avenue,No Wait Time*,Last Reported Time: 1:13 PM,2021-02-25 20:11:42.469277
8,Canarsie Municipal Lot,No Wait Time*,Last Reported Time: 9:58 AM,2021-02-25 20:11:42.469277
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-25 20:11:42.469277
10,Co-op City Retail Space,0-30 Minutes*,Last Reported Time: 11:33 AM,2021-02-25 20:11:42.469277
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-25 20:11:42.469277
12,CU Homecrest,0-30 Minutes*,Last Reported Time: 12:54 PM,2021-02-25 20:11:42.469277
13,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 12:54 PM,2021-02-25 20:11:42.469277
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-25 20:11:42.469277
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-25 20:11:42.469277
16,Cumberland Dtc,No Wait Time*,Last Reported Time: 1:28 PM,2021-02-25 20:11:42.469277
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-25 20:11:42.469277
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-25 20:11:42.469277
19,EY East New York DTC,30-60 Minutes,Last Reported Time: 2:21 PM,2021-02-25 20:11:42.469277
20,Fort Hamilton,30-60 Minutes,Last Reported Time: 2:51 PM,2021-02-25 20:11:42.469277
21,Gouverneur Healthcare,No Wait Time*,Last Reported Time: 1:43 PM,2021-02-25 20:11:42.469277
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-25 20:11:42.469277
23,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 2:17 PM,2021-02-25 20:11:42.469277
24,Highbridge Pool,No Wait Time*,Last Reported Time: 12:02 PM,2021-02-25 20:11:42.469277
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-25 20:11:42.469277
26,JFK Airport,0-30 Minutes*,Last Reported Time: 12:43 PM,2021-02-25 20:11:42.469277
27,Kew Gardens,0-30 Minutes,Last Reported Time: 3:03 PM,2021-02-25 20:11:42.469277
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 2:22 PM,2021-02-25 20:11:42.469277
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-25 20:11:42.469277
30,Lefferts,0-30 Minutes,Last Reported Time: 2:57 PM,2021-02-25 20:11:42.469277
31,Lincoln Medical Center,No Wait Time,Last Reported Time: 2:57 PM,2021-02-25 20:11:42.469277
32,Mariners Harbor Library,0-30 Minutes*,Last Reported Time: 12:08 PM,2021-02-25 20:11:42.469277
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-25 20:11:42.469277
34,Midwood,0-30 Minutes,Last Reported Time: 2:02 PM,2021-02-25 20:11:42.469277
35,Morrisania Diagnostic ...,30-60 Minutes*,Last Reported Time: 9:50 AM,2021-02-25 20:11:42.469277
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-25 20:11:42.469277
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-02-25 20:11:42.469277
38,Old Broadway,0-30 Minutes,Last Reported Time: 2:12 PM,2021-02-25 20:11:42.469277
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-25 20:11:42.469277
40,Rain Boston Road Senio...,No Wait Time*,Last Reported Time: 1:43 PM,2021-02-25 20:11:42.469277
41,Red Hook Recreational ...,No Wait Time*,Last Reported Time: 1:03 PM,2021-02-25 20:11:42.469277
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-25 20:11:42.469277
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-25 20:11:42.469277
